TRADE_PARTNER,YEAR_MONTH,YEAR,PROVINCE,SECTOR,EXPORT,IMPORT,NET_TRADE
United States,2014-02-01,2014,Yukon,Metal ores,18186000.0,0.0,18186000.0
United States,2014-02-01,2014,Yukon,Motor vehicles and parts,12000.0,4000.0,8000.0
United States,2014-02-01,2014,Yukon,Special transactions trade,14000.0,0.0,14000.0
United States,2014-03-01,2014,Alberta,Aircraft and transportation,26609000.0,23811000.0,2798000.0
United States,2014-03-01,2014,Alberta,Basic products,684246000.0,680064000.0,4182000.0
United States,2014-03-01,2014,Alberta,Consumer goods,163536000.0,163634000.0,-98000.0
United States,2014-03-01,2014,Alberta,Electronics related parts,51767000.0,127146000.0,-75379000.0
United States,2014-03-01,2014,Alberta,Energy products,8026472000.0,74900000.0,7951572000.0
United States,2014-03-01,2014,Alberta,Farm and fishing products,225797000.0,73647000.0,152150000.0
United States,2014-03-01,2014,Alberta,Forestry products,177038000.0,100666000.0,76372000.0
United States,2014-03-01,2014,Alberta,Industrial machinery parts,190259000.0,288475000.0,-98216000.0
United States,2014-03-01,2014,Alberta,Metal products,50662000.0,134855000.0,-84193000.0
United States,2014-03-01,2014,Alberta,Metal ores,12370000.0,11192000.0,1178000.0
United States,2014-03-01,2014,Alberta,Motor vehicles and parts,17104000.0,110970000.0,-93866000.0
United States,2014-03-01,2014,Alberta,Special transactions trade,32022000.0,17385000.0,14637000.0
United States,2014-03-01,2014,British Columbia,Aircraft and transportation,20758000.0,59701000.0,-38943000.0
United States,2014-03-01,2014,British Columbia,Basic products,48794000.0,113046000.0,-64252000.0
United States,2014-03-01,2014,British Columbia,Consumer goods,126909000.0,314218000.0,-187309000.0
United States,2014-03-01,2014,British Columbia,Electronics related parts,79544000.0,109147000.0,-29603000.0
United States,2014-03-01,2014,British Columbia,Energy products,435364000.0,207434000.0,227930000.0
United States,2014-03-01,2014,British Columbia,Farm and fishing products,74320000.0,145492000.0,-71172000.0
United States,2014-03-01,2014,British Columbia,Forestry products,474291000.0,192250000.0,282041000.0
United States,2014-03-01,2014,British Columbia,Industrial machinery parts,110627000.0,208443000.0,-97816000.0
United States,2014-03-01,2014,British Columbia,Metal products,122933000.0,125070000.0,-2137000.0
United States,2014-03-01,2014,British Columbia,Metal ores,21843000.0,14062000.0,7781000.0
United States,2014-03-01,2014,British Columbia,Motor vehicles and parts,25858000.0,184135000.0,-158277000.0
United States,2014-03-01,2014,British Columbia,Special transactions trade,23917000.0,19479000.0,4438000.0
United States,2014-03-01,2014,Manitoba,Aircraft and transportation,62167000.0,79341000.0,-17174000.0
United States,2014-03-01,2014,Manitoba,Basic products,47842000.0,318951000.0,-271109000.0
United States,2014-03-01,2014,Manitoba,Consumer goods,100061000.0,167085000.0,-67024000.0
United States,2014-03-01,2014,Manitoba,Electronics related parts,17398000.0,115691000.0,-98293000.0
United States,2014-03-01,2014,Manitoba,Energy products,96775000.0,108480000.0,-11705000.0
United States,2014-03-01,2014,Manitoba,Farm and fishing products,211458000.0,49528000.0,161930000.0
United States,2014-03-01,2014,Manitoba,Forestry products,35548000.0,78579000.0,-43031000.0
United States,2014-03-01,2014,Manitoba,Industrial machinery parts,120343000.0,389837000.0,-269494000.0
United States,2014-03-01,2014,Manitoba,Metal products,50176000.0,103629000.0,-53453000.0
United States,2014-03-01,2014,Manitoba,Metal ores,4278000.0,13246000.0,-8968000.0
United States,2014-03-01,2014,Manitoba,Motor vehicles and parts,63674000.0,163375000.0,-99701000.0
United States,2014-03-01,2014,Manitoba,Special transactions trade,19211000.0,11154000.0,8057000.0
United States,2014-03-01,2014,New Brunswick,Aircraft and transportation,2638000.0,4477000.0,-1839000.0
United States,2014-03-01,2014,New Brunswick,Basic products,337147000.0,43210000.0,293937000.0
United States,2014-03-01,2014,New Brunswick,Consumer goods,37947000.0,24091000.0,13856000.0
United States,2014-03-01,2014,New Brunswick,Electronics related parts,3458000.0,11838000.0,-8380000.0
United States,2014-03-01,2014,New Brunswick,Energy products,323099000.0,280305000.0,42794000.0
United States,2014-03-01,2014,New Brunswick,Farm and fishing products,27464000.0,18850000.0,8614000.0
United States,2014-03-01,2014,New Brunswick,Forestry products,109165000.0,33089000.0,76076000.0
United States,2014-03-01,2014,New Brunswick,Industrial machinery parts,5422000.0,31568000.0,-26146000.0
United States,2014-03-01,2014,New Brunswick,Metal products,15058000.0,18404000.0,-3346000.0
United States,2014-03-01,2014,New Brunswick,Metal ores,3638000.0,1324000.0,2314000.0
United States,2014-03-01,2014,New Brunswick,Motor vehicles and parts,1077000.0,24693000.0,-23616000.0
United States,2014-03-01,2014,New Brunswick,Special transactions trade,4472000.0,1841000.0,2631000.0
United States,2014-03-01,2014,Newfoundland and Labrador,Aircraft and transportation,181000.0,2500000.0,-2319000.0
United States,2014-03-01,2014,Newfoundland and Labrador,Basic products,3000.0,1202000.0,-1199000.0
United States,2014-03-01,2014,Newfoundland and Labrador,Consumer goods,5604000.0,453000.0,5151000.0
United States,2014-03-01,2014,Newfoundland and Labrador,Electronics related parts,382000.0,333000.0,49000.0
United States,2014-03-01,2014,Newfoundland and Labrador,Energy products,682510000.0,143126000.0,539384000.0
United States,2014-03-01,2014,Newfoundland and Labrador,Farm and fishing products,1436000.0,9000.0,1427000.0
United States,2014-03-01,2014,Newfoundland and Labrador,Forestry products,3600000.0,177000.0,3423000.0
United States,2014-03-01,2014,Newfoundland and Labrador,Industrial machinery parts,1715000.0,11896000.0,-10181000.0
United States,2014-03-01,2014,Newfoundland and Labrador,Metal products,184000.0,536000.0,-352000.0
United States,2014-03-01,2014,Newfoundland and Labrador,Metal ores,0.0,0.0,0.0
United States,2014-03-01,2014,Newfoundland and Labrador,Motor vehicles and parts,27000.0,5000.0,22000.0
United States,2014-03-01,2014,Newfoundland and Labrador,Special transactions trade,2661000.0,92000.0,2569000.0
United States,2014-03-01,2014,Northwest Territories,Aircraft and transportation,0.0,0.0,0.0
United States,2014-03-01,2014,Northwest Territories,Basic products,0.0,0.0,0.0
United States,2014-03-01,2014,Northwest Territories,Consumer goods,5000.0,0.0,5000.0
United States,2014-03-01,2014,Northwest Territories,Electronics related parts,0.0,0.0,0.0
United States,2014-03-01,2014,Northwest Territories,Energy products,0.0,0.0,0.0
United States,2014-03-01,2014,Northwest Territories,Farm and fishing products,0.0,0.0,0.0
United States,2014-03-01,2014,Northwest Territories,Forestry products,15000.0,0.0,15000.0
United States,2014-03-01,2014,Northwest Territories,Industrial machinery parts,0.0,0.0,0.0
United States,2014-03-01,2014,Northwest Territories,Metal products,32000.0,0.0,32000.0
United States,2014-03-01,2014,Northwest Territories,Metal ores,433000.0,0.0,433000.0
United States,2014-03-01,2014,Northwest Territories,Motor vehicles and parts,0.0,0.0,0.0
United States,2014-03-01,2014,Northwest Territories,Special transactions trade,2000.0,0.0,2000.0
United States,2014-03-01,2014,Nova Scotia,Aircraft and transportation,3677000.0,2856000.0,821000.0
United States,2014-03-01,2014,Nova Scotia,Basic products,26162000.0,1216000.0,24946000.0
United States,2014-03-01,2014,Nova Scotia,Consumer goods,30220000.0,1768000.0,28452000.0
United States,2014-03-01,2014,Nova Scotia,Electronics related parts,9238000.0,1324000.0,7914000.0
United States,2014-03-01,2014,Nova Scotia,Energy products,93939000.0,156136000.0,-62197000.0
United States,2014-03-01,2014,Nova Scotia,Farm and fishing products,34671000.0,591000.0,34080000.0
United States,2014-03-01,2014,Nova Scotia,Forestry products,32186000.0,647000.0,31539000.0
United States,2014-03-01,2014,Nova Scotia,Industrial machinery parts,5950000.0,2951000.0,2999000.0
United States,2014-03-01,2014,Nova Scotia,Metal products,10012000.0,616000.0,9396000.0
United States,2014-03-01,2014,Nova Scotia,Metal ores,2384000.0,35000.0,2349000.0
United States,2014-03-01,2014,Nova Scotia,Motor vehicles and parts,96944000.0,46223000.0,50721000.0
United States,2014-03-01,2014,Nova Scotia,Special transactions trade,3805000.0,733000.0,3072000.0
United States,2014-03-01,2014,Nunavut,Aircraft and transportation,0.0,3876000.0,-3876000.0
United States,2014-03-01,2014,Nunavut,Basic products,0.0,0.0,0.0
United States,2014-03-01,2014,Nunavut,Consumer goods,0.0,0.0,0.0
United States,2014-03-01,2014,Nunavut,Electronics related parts,0.0,0.0,0.0
United States,2014-03-01,2014,Nunavut,Energy products,0.0,0.0,0.0
United States,2014-03-01,2014,Nunavut,Farm and fishing products,41000.0,0.0,41000.0
United States,2014-03-01,2014,Nunavut,Forestry products,0.0,0.0,0.0
United States,2014-03-01,2014,Nunavut,Industrial machinery parts,5000.0,0.0,5000.0
United States,2014-03-01,2014,Nunavut,Metal products,0.0,0.0,0.0
United States,2014-03-01,2014,Nunavut,Metal ores,0.0,0.0,0.0
United States,2014-03-01,2014,Nunavut,Motor vehicles and parts,0.0,0.0,0.0
United States,2014-03-01,2014,Nunavut,Special transactions trade,2000.0,0.0,2000.0
United States,2014-03-01,2014,Ontario,Aircraft and transportation,311604000.0,382392000.0,-70788000.0
United States,2014-03-01,2014,Ontario,Basic products,896831000.0,1240815000.0,-343984000.0
United States,2014-03-01,2014,Ontario,Consumer goods,1579324000.0,2376274000.0,-796950000.0
United States,2014-03-01,2014,Ontario,Electronics related parts,473088000.0,1092391000.0,-619303000.0
United States,2014-03-01,2014,Ontario,Energy products,245861000.0,813016000.0,-567155000.0
United States,2014-03-01,2014,Ontario,Farm and fishing products,243057000.0,439070000.0,-196013000.0
United States,2014-03-01,2014,Ontario,Forestry products,605326000.0,778924000.0,-173598000.0
United States,2014-03-01,2014,Ontario,Industrial machinery parts,942628000.0,1427096000.0,-484468000.0
United States,2014-03-01,2014,Ontario,Metal products,1398422000.0,1092866000.0,305556000.0
United States,2014-03-01,2014,Ontario,Metal ores,22995000.0,52684000.0,-29689000.0
United States,2014-03-01,2014,Ontario,Motor vehicles and parts,5233902000.0,4585040000.0,648862000.0
United States,2014-03-01,2014,Ontario,Special transactions trade,168269000.0,470448000.0,-302179000.0
United States,2014-03-01,2014,Prince Edward Island,Aircraft and transportation,5820000.0,0.0,5820000.0
United States,2014-03-01,2014,Prince Edward Island,Basic products,4234000.0,39000.0,4195000.0
United States,2014-03-01,2014,Prince Edward Island,Consumer goods,19794000.0,72000.0,19722000.0
United States,2014-03-01,2014,Prince Edward Island,Electronics related parts,436000.0,0.0,436000.0
United States,2014-03-01,2014,Prince Edward Island,Energy products,0.0,0.0,0.0
United States,2014-03-01,2014,Prince Edward Island,Farm and fishing products,11796000.0,6000.0,11790000.0
United States,2014-03-01,2014,Prince Edward Island,Forestry products,269000.0,0.0,269000.0
United States,2014-03-01,2014,Prince Edward Island,Industrial machinery parts,1538000.0,18000.0,1520000.0
United States,2014-03-01,2014,Prince Edward Island,Metal products,276000.0,0.0,276000.0
United States,2014-03-01,2014,Prince Edward Island,Metal ores,169000.0,0.0,169000.0
United States,2014-03-01,2014,Prince Edward Island,Motor vehicles and parts,707000.0,0.0,707000.0
United States,2014-03-01,2014,Prince Edward Island,Special transactions trade,6279000.0,22000.0,6257000.0
United States,2014-03-01,2014,Québec,Aircraft and transportation,853165000.0,212941000.0,640224000.0
United States,2014-03-01,2014,Québec,Basic products,312508000.0,224432000.0,88076000.0
United States,2014-03-01,2014,Québec,Consumer goods,689097000.0,218315000.0,470782000.0
United States,2014-03-01,2014,Québec,Electronics related parts,265659000.0,315521000.0,-49862000.0
United States,2014-03-01,2014,Québec,Energy products,401220000.0,770084000.0,-368864000.0
United States,2014-03-01,2014,Québec,Farm and fishing products,63411000.0,57811000.0,5600000.0
United States,2014-03-01,2014,Québec,Forestry products,661822000.0,172275000.0,489547000.0
United States,2014-03-01,2014,Québec,Industrial machinery parts,236755000.0,129551000.0,107204000.0
United States,2014-03-01,2014,Québec,Metal products,937408000.0,205209000.0,732199000.0
United States,2014-03-01,2014,Québec,Metal ores,43731000.0,43841000.0,-110000.0
United States,2014-03-01,2014,Québec,Motor vehicles and parts,219216000.0,195921000.0,23295000.0
United States,2014-03-01,2014,Québec,Special transactions trade,64050000.0,72976000.0,-8926000.0
United States,2014-03-01,2014,Saskatchewan,Aircraft and transportation,135000.0,21497000.0,-21362000.0
United States,2014-03-01,2014,Saskatchewan,Basic products,22181000.0,168393000.0,-146212000.0
United States,2014-03-01,2014,Saskatchewan,Consumer goods,6641000.0,48791000.0,-42150000.0
United States,2014-03-01,2014,Saskatchewan,Electronics related parts,9016000.0,62296000.0,-53280000.0
United States,2014-03-01,2014,Saskatchewan,Energy products,1196332000.0,23715000.0,1172617000.0
United States,2014-03-01,2014,Saskatchewan,Farm and fishing products,408614000.0,16845000.0,391769000.0
United States,2014-03-01,2014,Saskatchewan,Forestry products,22326000.0,41428000.0,-19102000.0
United States,2014-03-01,2014,Saskatchewan,Industrial machinery parts,56681000.0,338487000.0,-281806000.0
United States,2014-03-01,2014,Saskatchewan,Metal products,25712000.0,76463000.0,-50751000.0
United States,2014-03-01,2014,Saskatchewan,Metal ores,226773000.0,4395000.0,222378000.0
United States,2014-03-01,2014,Saskatchewan,Motor vehicles and parts,4355000.0,165384000.0,-161029000.0
United States,2014-03-01,2014,Saskatchewan,Special transactions trade,6467000.0,925000.0,5542000.0
United States,2014-03-01,2014,Yukon,Aircraft and transportation,0.0,86000.0,-86000.0
United States,2014-03-01,2014,Yukon,Basic products,0.0,0.0,0.0
United States,2014-03-01,2014,Yukon,Consumer goods,6000.0,312000.0,-306000.0
United States,2014-03-01,2014,Yukon,Electronics related parts,0.0,132000.0,-132000.0
United States,2014-03-01,2014,Yukon,Energy products,0.0,2567000.0,-2567000.0
United States,2014-03-01,2014,Yukon,Farm and fishing products,0.0,1322000.0,-1322000.0
United States,2014-03-01,2014,Yukon,Forestry products,34000.0,0.0,34000.0
United States,2014-03-01,2014,Yukon,Industrial machinery parts,0.0,225000.0,-225000.0
United States,2014-03-01,2014,Yukon,Metal products,0.0,11000.0,-11000.0
United States,2014-03-01,2014,Yukon,Metal ores,18339000.0,0.0,18339000.0
United States,2014-03-01,2014,Yukon,Motor vehicles and parts,5000.0,3000.0,2000.0
United States,2014-03-01,2014,Yukon,Special transactions trade,6000.0,0.0,6000.0
United States,2014-04-01,2014,Alberta,Aircraft and transportation,31558000.0,31813000.0,-255000.0
United States,2014-04-01,2014,Alberta,Basic products,642189000.0,687155000.0,-44966000.0
United States,2014-04-01,2014,Alberta,Consumer goods,143560000.0,157064000.0,-13504000.0
United States,2014-04-01,2014,Alberta,Electronics related parts,51208000.0,108192000.0,-56984000.0
United States,2014-04-01,2014,Alberta,Energy products,7622837000.0,98741000.0,7524096000.0
United States,2014-04-01,2014,Alberta,Farm and fishing products,262790000.0,73462000.0,189328000.0
United States,2014-04-01,2014,Alberta,Forestry products,171359000.0,85189000.0,86170000.0
United States,2014-04-01,2014,Alberta,Industrial machinery parts,229027000.0,278007000.0,-48980000.0
United States,2014-04-01,2014,Alberta,Metal products,51619000.0,113398000.0,-61779000.0
United States,2014-04-01,2014,Alberta,Metal ores,14344000.0,5063000.0,9281000.0
United States,2014-04-01,2014,Alberta,Motor vehicles and parts,14656000.0,109263000.0,-94607000.0
United States,2014-04-01,2014,Alberta,Special transactions trade,34765000.0,21165000.0,13600000.0
United States,2014-04-01,2014,British Columbia,Aircraft and transportation,31271000.0,55404000.0,-24133000.0
United States,2014-04-01,2014,British Columbia,Basic products,60470000.0,108520000.0,-48050000.0
United States,2014-04-01,2014,British Columbia,Consumer goods,125445000.0,314376000.0,-188931000.0
United States,2014-04-01,2014,British Columbia,Electronics related parts,73488000.0,100645000.0,-27157000.0
